,id,title,rating,user
16,5742272,"My Life in Pink & Green (Pink & Green, #1)",4,286
17,1672727,Two-Way Street,5,286
18,811192,"The Secret Identity of Devon Delaney (Devon Delaney, #1)",3,286
19,1756518,The Comeback Season,5,286
0,46002342,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",0,287
1,6493208,The Immortal Life of Henrietta Lacks,0,287
2,43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,3,287
3,50978801,Come Join the Murder,0,287
4,36692478,There There,5,287
5,40510801,Americanah,0,287
6,38491984,The Right Answer: How We Can Unify Our Divided Nation,3,287
7,38656999,The Good Neighbor: The Life and Work of Fred Rogers,0,287
8,35999004,Rebound,4,287
9,22552026,Long Way Down,5,287
10,22716562,Food52 Genius Recipes: 100 Recipes That Will Change the Way You Cook,0,287
11,120231,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,0,287
12,17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,0,287
13,34324487,Refugee,4,287
14,31933211,"Lifted: 28 Days to Strengthen Your Body, Focus Your Mind, and Elevate Your Spirit",3,287
15,34227548,"Inside the Soul of Islam: A Unique View into the Love, Beauty and Wisdom of Islam for Spiritual Seekers of All Faiths",4,287
16,25663856,"Wild by Nature: One Woman, One Trek, One Thousand Nights",3,287
17,31549906,Do Not Say We Have Nothing,5,287
18,33574273,"A Wrinkle in Time (Time Quintet, #1)",0,287
19,28363922,Radical Beauty: How to Transform Yourself from the Inside Out,4,287
0,43780,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned",0,289
1,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,289
2,1989743,Love Is Never Painless,0,289
3,3138145,Sensuality: Caramel Flava II,0,289
4,169329,Caramel Flava: The Eroticanoir.com Anthology,0,289
5,581635,Dear G-Spot: Straight Talk about Sex and Love,0,289
6,7104639,Total Eclipse of the Heart,0,289
7,8603728,The Hot Box,0,289
8,2431693,Succulent: Chocolate Flava II,0,289
9,3886560,Missionary No More: Purple Panties 2,0,289
10,2628960,Purple Panties: An Eroticanoir.com Anthology,0,289
11,13547444,Z-Rated: Chocolate Flava 3,0,289
12,3113338,Zane's Sex Chronicles,0,289
13,169335,Chocolate Flava: The Eroticanoir.com Anthology,0,289
14,339393,Skyscraper,0,289
15,169332,Shame on It All,0,289
16,339392,The Sisters of APF: The Indoctrination of Soror Ride Dick,0,289
17,169330,The Sex Chronicles: Shattering the Myth,0,289
18,169336,Afterburn,0,289
19,89891,The Heat Seekers,0,289
0,15733738,"Beyond the Veil (The Grey Wolves, #5)",0,290
1,13489518,"Out of the Dark (The Grey Wolves, #4)",0,290
2,11947156,"Prince of Wolves (The Grey Wolves, #1)",5,290
3,13070346,"Blood Rites (The Grey Wolves, #2)",0,290
4,13363270,"Just One Drop (The Grey Wolves, #3)",0,290
0,3553461,الأفيون,0,292
1,6604887,أنت لي,0,292
2,21854294,الأعمال الكاملة للشاعر محمود درويش,0,292
3,3554772,عزازيل,0,292
4,6308030,الأحلام,2,292
5,6621287,com نسيان,5,292
0,960,"Angels & Demons (Robert Langdon, #1)",5,293
1,12232938,The Lovely Bones,4,293
2,2767052,"The Hunger Games (The Hunger Games, #1)",5,293
3,41865,"Twilight (Twilight, #1)",5,293
4,8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",0,293
5,4667024,The Help,5,293
6,128029,A Thousand Splendid Suns,4,293
7,43641,Water for Elephants,5,293
8,77203,The Kite Runner,5,293
9,7937843,Room,5,293
10,13496084,"Point of Retreat (Slammed, #2)",0,293
11,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",5,293
12,2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",4,293
13,11505797,"Beautiful Disaster (Beautiful, #1)",5,293
0,50265329,The Book of Two Ways,0,295
1,13561824,"The False Prince (The Ascendance Trilogy, #1)",0,295
2,49246460,A Good Marriage,0,295
3,41745605,Kiss the Girls and Make Them Cry,0,295
4,853510,"Murder on the Orient Express (Hercule Poirot, #10)",0,295
5,33989585,I Was Anastasia,0,295
6,15793166,"The Midwife's Tale (Midwife Mysteries, #1)",0,295
7,36510437,"The Art of Theft (Lady Sherlock, #4)",0,295
8,5356,The King of Torts,4,295
9,38389488,The Reckoning,4,295
10,43701061,The Guardians,0,295
11,43159032,A Fire Sparkling,0,295
12,40189902,The Girl in the Letter,0,295
13,6469165,What Alice Forgot,0,295
14,14978955,The Insanity of God: A True Story of Faith Resurrected,0,295
15,42859805,All the Flowers in Paris,0,295
16,5352,The Summons,5,295
17,17618286,"The Wife, the Maid, and the Mistress",4,295
18,31562247,"The Fix (Amos Decker, #3)",4,295
19,27824826,"The Dry (Aaron Falk, #1)",4,295
0,609492,The Tale of the Bamboo Cutter,0,298
1,10357575,1Q84,0,298
2,11869272,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",0,298
3,15811545,A Tale for the Time Being,0,298
4,24611456,The Courtesan,0,298
5,16120434,Fairytales for Wilde Girls,0,298
6,19286545,Bitter Greens,0,298
7,15994634,Z: A Novel of Zelda Fitzgerald,3,298
8,16065595,The Impossible Lives of Greta Wells,0,298
9,22206793,A Memory of Violets,0,298
10,22521552,Rodin's Lover,0,298
11,22585891,Mademoiselle Chanel,0,298
12,23492824,The Woman in the Photograph,0,298
13,1723349,Working Emptiness: Toward a Third Reading of Emptiness in Buddhism and Postmodern Thought,0,298
14,2843765,Breakfast with Buddha,0,298
15,86895,The Djinn in the Nightingale's Eye,0,298
16,33512,"One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1)",0,298
17,9310976,"Dawn of Avalon (Twilight of Avalon, #0.5)",0,298
18,815786,Empress,0,298
19,6617928,Saving CeeCee Honeycutt,0,298
0,26096400,Tattoo of the Black Angel (Tattoo Trilogy Book 1),0,301
0,30826144,"The Player (The Player, #1)",5,302
1,33515663,"The Knocked up Plan (One Love, #4)",0,302
0,45865963,My Dark Vanessa,0,303
1,49078967,Big Summer,0,303
2,38745806,Becoming,0,303
3,43348622,The Last House Guest,0,303
4,45163258,Such a Fun Age,0,303
5,40004610,The Alice Network,0,303
6,40037479,Case Histories (Jackson Brodie #1),0,303
7,44543559,The Other Mrs.,0,303
8,30200089,Life After Life,0,303
9,49379738,Dear Edward,0,303
10,44323551,Unspeakable Things,0,303
11,39664496,All the Missing Girls,0,303
12,36488805,Something In The Water,0,303
13,45299992,"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",0,303
14,42421761,Where the Crawdads Sing,0,303
15,36247169,Educated,0,303
16,43364981,This Is How It Always Is,0,303
17,38601377,Ghosted,0,303
18,35064848,An American Marriage,0,303
19,40396699,The Silent Patient,4,303
0,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",0,305
1,7677,"Jurassic Park (Jurassic Park, #1)",0,305
2,7672,Congo,0,305
3,7933292,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,0,305
4,1812457,The Shack,0,305
5,4667024,The Help,0,305
6,13448656,"Motorcycle Man (Dream Man, #4)",0,305
7,13412515,"Law Man (Dream Man, #3)",0,305
8,12881141,"Wild Man (Dream Man, #2)",0,305
9,12299419,"Mystery Man (Dream Man, #1)",0,305
10,8726744,"The Twilight Saga Complete Collection  (Twilight, #1-4, 3.5)",5,305
11,14290023,"Thirst No. 5: The Sacred Veil (Thirst, #5)",0,305
12,9760071,"The Shadow of Death (Thirst, #4)",0,305
13,7775611,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",0,305
14,6424184,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever (Thirst, #2)",5,305
15,5941233,"Thirst No. 1: The Last Vampire, Black Blood, and Red Dice (Thirst, #1)",5,305
16,30183,"Marked (House of Night, #1)",0,305
17,15745950,"Walking Disaster (Beautiful, #2)",0,305
18,11505797,"Beautiful Disaster (Beautiful, #1)",0,305
19,15731779,"Entwined with You (Crossfire, #3)",0,305
0,42201996,"Ask Again, Yes",0,308
1,15745753,Eleanor & Park,0,308
2,50001299,Where the Lost Wander,0,308
3,1918305,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,0,308
4,41147279,"Again, but Better",0,308
5,7815,The Year of Magical Thinking,0,308
6,19501,"Eat, Pray, Love",0,308
7,35133922,Educated,0,308
8,52129515,Untamed,0,308
9,38348476,Calypso,0,308
10,50196744,Know My Name,0,308
11,25899336,When Breath Becomes Air,0,308
12,6185,Wuthering Heights,0,308
13,1934,Little Women,0,308
14,6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,308
15,18405,Gone with the Wind,0,308
16,6718608,Juliet,0,308
0,11559200,"Shadow of Night (All Souls Trilogy, #2)",0,310
1,16115612,And the Mountains Echoed,0,310
2,10967,"The Fiery Cross (Outlander, #5)",4,310
3,17386896,Proof of Heaven: A Neurosurgeon's Journey Into the Afterlife,5,310
4,124111,The Triumph of Katie Byrne,4,310
5,1048940,Hold the Dream (Emma Harte Saga #2),4,310
6,8155,A Woman of Substance (Emma Harte Saga #1),0,310
7,10988,"Drums of Autumn (Outlander, #4)",4,310
8,15990489,A Week in Winter,3,310
9,10987,"Voyager (Outlander, #3)",3,310
10,5364,"Dragonfly in Amber (Outlander, #2)",3,310
11,10964,"Outlander (Outlander, #1)",3,310
12,2709531,Midwife of the Blue Ridge,0,310
13,556602,Sarah's Key,4,310
14,19063,The Book Thief,4,310
15,58822,"Big Stone Gap (Big Stone Gap, #1)",3,310
16,4667024,The Help,5,310
0,6464502,محاوراتي مع السادات,0,313
1,6283586,من معالم الحق فى كفاحنا الإسلامى الحديث,0,313
2,16059061,العسكر والدستور في تركيا,0,313
3,12584906,الشريعة الإسلامية والعلمانية الغربية,0,313
4,12622013,ديوان حافظ إبراهيم,0,313
5,18188881,الخونة؛ أخس صفقة في تأريخ الحركة الإسلامية المعاصرة,0,313
6,11541309,كيف أتوب ؟,0,313
7,5967225,تزييف الوعي,0,313
8,13563342,محاكمة المرتدين,0,313
0,129607,I Can Do It: How to Use Affirmations to Change Your Life,0,314
1,129603,You Can Heal Your Life,0,314
0,179780,The Exorcist,0,315
1,293101,The Amityville Horror,0,315
2,12880428,"The Wolf Gift (The Wolf Gift Chronicles, #1)",0,315
3,7108001,"Abraham Lincoln: Vampire Hunter (Abraham Lincoln: Vampire Hunter, #1)",0,315
4,17245,Dracula,0,315
5,10508526,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,0,315
0,417065,On the Road: the Original Scroll,0,316
1,70401,On the Road,0,316
0,44062011,The Passengers,0,317
1,28793727,Интуитивное питание: как перестать беспокоиться о еде и похудеть,4,317
2,44097356,Сад вечерних туманов,4,317
3,54509208,"Заблокированные нейроны. Инновационная стратегия снижения веса, основанная на новейших достижениях в области биологии, психологии и неврологии",1,317
4,54247936,Психология зла. Почему человек выбирает темную сторону?,3,317
5,50644033,Грозовой перевал,3,317
6,640892,Evolve Your Brain: The Science of Changing Your Mind,3,317
7,38743564,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",2,317
8,52142656,Дикий гормон,4,317
9,23454238,Туарег,3,317
10,109406,"Rigged: The True Story of an Ivy League Kid Who Changed the World of Oil, from Wall Street to Dubai",0,317
11,26889576,The Big Short: Inside the Doomsday Machine,0,317
12,24724602,Flash Boys: A Wall Street Revolt,0,317
13,31125554,"The Fourth Monkey (4MK Thriller, #1)",3,317
14,37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,5,317
15,1454116,The Stand,4,317
16,40670312,The One,5,317
17,36348525,Severance,3,317
18,31423851,Удача или МИФ (МИФы #4),4,317
19,28807517,МИФОуказания,4,317
0,29939148,Never Let You Go,5,319
1,18167456,My Mother's Secret,0,319
2,10112885,Night Film,0,319
3,6314763,Orange Is the New Black,0,319
4,1618,The Curious Incident of the Dog in the Night-Time,4,319
5,13503109,This Is How You Lose Her,0,319
6,17262100,The Lowland,0,319
7,4671,The Great Gatsby,5,319
8,13585507,A Different Kind of Normal,4,319
9,9643875,The First Day of the Rest of My Life,4,319
10,7714109,Such a Pretty Face,5,319
11,6131767,Henry's Sisters,3,319
12,2502880,The Last Time I Was Me,5,319
13,807108,Julia's Chocolates,4,319
14,16281001,If You Could See What I See,0,319
15,270805,"Impulse (Impulse, #1)",3,319
16,15818278,The One I Left Behind,4,319
17,12245809,Dancing on Broken Glass,0,319
0,20299576,Survivors on the Yoga Mat: Stories for Those Healing from Trauma,0,320
1,38369247,"Daily Reflections on Addiction, Yoga, and Getting Well",0,320
2,295016,Meditations from the Mat: Daily Reflections on the Path of Yoga,0,320
3,22071721,"Breath of Joy: Poems, Prayers, and Prose",0,320
4,45284055,What's True Here: New Poems and Other Writings,0,320
5,6270759,Prayers To The Infinite: New Yoga Poems,0,320
6,48649679,Midnight Son,0,320
7,16793,Stardust,0,320
8,53496,Walk Two Moons,0,320
9,14201,Jonathan Strange & Mr Norrell,0,320
10,76620,"Watership Down (Watership Down, #1)",0,320
11,6688453,Deep Creek,0,320
12,11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",0,320
13,13,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",0,320
14,5907,"The Hobbit, or There and Back Again",0,320
15,25689074,"Stars Above (The Lunar Chronicles, #0.5, 0.6, 1.5, 3.1, 4.5)",0,320
16,18584855,Heartless,0,320
17,43522576,Imaginary Friend,0,320
18,19161864,Whiskey Tango Foxtrot,0,320
19,14366147,A Journey to Waco: Autobiography of a Branch Davidian,3,320
0,29360011,The Obesity Code: Unlocking the Secrets of Weight Loss,0,321
1,28137887,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",0,321
2,712313,Barefoot,3,321
3,6185,Wuthering Heights,0,321
4,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,321
5,8163722,Earth (The Book): A Visitor's Guide to the Human Race,0,321
6,29405093,The Girl with the Lower Back Tattoo,5,321
7,11230081,Seriously... I'm Kidding,0,321
8,30119,Where the Sidewalk Ends,5,321
9,35982,My Horizontal Life: A Collection of One-Night Stands,5,321
10,30268522,Why Not Me?,5,321
11,20910157,Yes Please,0,321
12,10335308,Is Everyone Hanging Out Without Me?,5,321
13,556602,Sarah's Key,5,321
14,18405,Gone with the Wind,0,321
15,2865,Girl with a Pearl Earring,0,321
16,30973351,Bossypants,0,321
17,4667024,The Help,5,321
18,19489220,Anna Karenina,0,321
19,2623,Great Expectations,5,321
0,10794233,"Star Chamber Brotherhood (Kamas Trilogy, #2)",0,322
1,27068734,But What If We're Wrong? Thinking About the Present As If It Were the Past,0,322
2,10794235,"Forty Days at Kamas (Kamas Trilogy, #1)",0,322
3,9791910,"Unchanged (Unremembered, #3)",0,322
4,23343587,"Unleashed (Unremembered, #2.5)",0,322
5,18806133,"Undiscovered (Unremembered, #1.5)",0,322
6,22826126,Seveneves,0,322
7,17802747,What She Left Behind,0,322
8,22131009,Where There's Smoke,3,322
9,12959528,The Seeds of Wither (The Chemical Garden #1.5),0,322
10,17568768,Thank You for Your Service,4,322
11,7519640,War,4,322
12,24817626,Go Set a Watchman,4,322
13,22571539,American Reckoning: The Vietnam War and Our National Identity,3,322
14,23278280,"Off the Page (Between the Lines, #2)",5,322
15,18114068,Redeployment,4,322
16,66559,Sharp Objects,5,322
17,5886881,Dark Places,4,322
18,13536860,"Fifty Shades Freed (Fifty Shades, #3)",0,322
19,11857408,"Fifty Shades Darker (Fifty Shades, #2)",0,322
0,8153009,Nightmare Along the River Nile: A Story of Twentieth Century Slavery,0,326
1,3579,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",5,326
2,1885,Pride and Prejudice,3,326
3,14935,Sense and Sensibility,2,326
4,1934,Little Women,4,326
5,8852,Macbeth,2,326
6,25460,"Animal, Vegetable, Miracle: A Year of Food Life",0,326
7,11413,Captivating: Unveiling the Mystery of a Woman's Soul,3,326
8,814983,Cold Tangerines: Celebrating the Extraordinary Nature of Everyday Life,3,326
9,24280,Les Misérables,4,326
10,15823480,Anna Karenina,3,326
11,6260997,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,0,326
12,5907,"The Hobbit, or There and Back Again",4,326
13,1953,A Tale of Two Cities,5,326
14,4671,The Great Gatsby,3,326
15,14287143,Red Letter Revolution: What If Jesus Really Meant What He Said?,0,326
16,29597,"Through Painted Deserts: Light, God, and Beauty on the Open Road",4,326
17,33333,Searching for God Knows What,5,326
18,1999475,A Million Miles in a Thousand Years: What I Learned While Editing My Life,4,326
19,7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,4,326
0,8788554,"First Grave on the Right (Charley Davidson, #1)",0,327
1,228296,"Rosemary's Baby (Rosemary's Baby, #1)",3,327
2,10614,Misery,3,327
3,4667024,The Help,4,327
4,227443,"Bridget Jones's Diary (Bridget Jones, #1)",4,327
5,11486,The Color Purple,3,327
6,2657,To Kill a Mockingbird,3,327
7,32669,"Clear and Present Danger (Jack Ryan, #5; Jack Ryan Universe, #6)",3,327
8,960,"Angels & Demons (Robert Langdon, #1)",4,327
9,8442457,Gone Girl,4,327
10,5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",4,327
11,33724,Can You Keep a Secret?,0,327
0,12512617,"Mockingjay (The Hunger Games, #3)",0,328
1,12947699,Battlefield 3: The Russian,0,328
0,8255917,Washington: A Life,0,332
1,16130,Alexander Hamilton,0,332
2,52219451,The Wife Stalker,0,332
3,34043643,The Last Mrs. Parrish,0,332
4,52938648,Shadows in Time (Kendra Donovan #5),0,332
5,41817433,"Betrayal in Time (Kendra Donovan, #4)",0,332
6,36327097,"Caught in Time (Kendra Donovan, #3)",0,332
7,30334200,"A Twist in Time (Kendra Donovan, #2)",0,332
8,25790952,"A Murder in Time (Kendra Donovan, #1)",0,332
9,52216445,Shakespeare for Squirrels,0,332
10,11566,The Green Mile,0,332
